ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-11-01T00:30:00.000000000Z,33,97,7600010,103.835000000,103.835000000,103.835000000,103.835000000,2,DX  FMZ0024!
2024-11-01T00:31:00.000000000Z,33,97,7600010,103.835000000,103.835000000,103.835000000,103.835000000,2,DX  FMZ0024!
2024-11-01T00:32:00.000000000Z,33,97,7600010,103.835000000,103.835000000,103.835000000,103.835000000,3,DX  FMZ0024!
2024-11-01T00:33:00.000000000Z,33,97,7600010,103.835000000,103.840000000,103.835000000,103.840000000,22,DX  FMZ0024!
2024-11-01T00:34:00.000000000Z,33,97,7600010,103.835000000,103.835000000,103.835000000,103.835000000,4,DX  FMZ0024!
2024-11-01T00:37:00.000000000Z,33,97,7600010,103.825000000,103.825000000,103.825000000,103.825000000,6,DX  FMZ0024!
2024-11-01T00:38:00.000000000Z,33,97,7600010,103.825000000,103.825000000,103.825000000,103.825000000,8,DX  FMZ0024!
2024-11-01T00:39:00.000000000Z,33,97,7600010,103.825000000,103.825000000,103.820000000,103.820000000,6,DX  FMZ0024!
2024-11-01T00:40:00.000000000Z,33,97,7600010,103.820000000,103.825000000,103.820000000,103.825000000,9,DX  FMZ0024!
2024-11-01T00:41:00.000000000Z,33,97,7600010,103.825000000,103.825000000,103.810000000,103.810000000,15,DX  FMZ0024!
2024-11-01T00:42:00.000000000Z,33,97,7600010,103.805000000,103.805000000,103.805000000,103.805000000,1,DX  FMZ0024!
2024-11-01T00:43:00.000000000Z,33,97,7600010,103.805000000,103.805000000,103.805000000,103.805000000,13,DX  FMZ0024!
2024-11-01T00:44:00.000000000Z,33,97,7600010,103.805000000,103.805000000,103.805000000,103.805000000,6,DX  FMZ0024!
2024-11-01T00:47:00.000000000Z,33,97,7600010,103.795000000,103.795000000,103.795000000,103.795000000,6,DX  FMZ0024!
2024-11-01T00:48:00.000000000Z,33,97,7600010,103.790000000,103.800000000,103.790000000,103.790000000,24,DX  FMZ0024!
2024-11-01T00:49:00.000000000Z,33,97,7600010,103.795000000,103.795000000,103.795000000,103.795000000,1,DX  FMZ0024!
2024-11-01T00:50:00.000000000Z,33,97,7600010,103.800000000,103.800000000,103.795000000,103.795000000,9,DX  FMZ0024!
2024-11-01T00:51:00.000000000Z,33,97,7600010,103.795000000,103.795000000,103.795000000,103.795000000,6,DX  FMZ0024!
2024-11-01T00:52:00.000000000Z,33,97,7600010,103.795000000,103.795000000,103.795000000,103.795000000,4,DX  FMZ0024!
2024-11-01T00:53:00.000000000Z,33,97,7600010,103.790000000,103.790000000,103.785000000,103.785000000,6,DX  FMZ0024!
2024-11-01T00:54:00.000000000Z,33,97,7600010,103.775000000,103.780000000,103.770000000,103.780000000,32,DX  FMZ0024!
2024-11-01T00:55:00.000000000Z,33,97,7600010,103.775000000,103.775000000,103.775000000,103.775000000,8,DX  FMZ0024!
2024-11-01T00:56:00.000000000Z,33,97,7600010,103.775000000,103.775000000,103.775000000,103.775000000,4,DX  FMZ0024!
2024-11-01T00:57:00.000000000Z,33,97,7600010,103.785000000,103.790000000,103.785000000,103.790000000,9,DX  FMZ0024!
2024-11-01T00:59:00.000000000Z,33,97,7600010,103.785000000,103.790000000,103.785000000,103.790000000,16,DX  FMZ0024!
2024-11-01T01:00:00.000000000Z,33,97,7600010,103.795000000,103.795000000,103.790000000,103.795000000,10,DX  FMZ0024!
2024-11-01T01:01:00.000000000Z,33,97,7600010,103.790000000,103.790000000,103.790000000,103.790000000,10,DX  FMZ0024!
2024-11-01T01:02:00.000000000Z,33,97,7600010,103.790000000,103.790000000,103.785000000,103.785000000,13,DX  FMZ0024!
2024-11-01T01:03:00.000000000Z,33,97,7600010,103.785000000,103.785000000,103.785000000,103.785000000,1,DX  FMZ0024!
2024-11-01T01:04:00.000000000Z,33,97,7600010,103.790000000,103.790000000,103.790000000,103.790000000,2,DX  FMZ0024!
2024-11-01T01:05:00.000000000Z,33,97,7600010,103.785000000,103.785000000,103.785000000,103.785000000,5,DX  FMZ0024!
2024-11-01T01:06:00.000000000Z,33,97,7600010,103.780000000,103.780000000,103.780000000,103.780000000,11,DX  FMZ0024!
2024-11-01T01:07:00.000000000Z,33,97,7600010,103.780000000,103.780000000,103.780000000,103.780000000,2,DX  FMZ0024!
2024-11-01T01:09:00.000000000Z,33,97,7698408,103.430000000,103.430000000,103.430000000,103.430000000,1,DX  FMH0025!
2024-11-01T01:10:00.000000000Z,33,97,7600010,103.770000000,103.770000000,103.770000000,103.770000000,11,DX  FMZ0024!
2024-11-01T01:12:00.000000000Z,33,97,7600010,103.775000000,103.775000000,103.775000000,103.775000000,2,DX  FMZ0024!
2024-11-01T01:13:00.000000000Z,33,97,7600010,103.775000000,103.775000000,103.770000000,103.770000000,5,DX  FMZ0024!
2024-11-01T01:14:00.000000000Z,33,97,7600010,103.765000000,103.765000000,103.765000000,103.765000000,7,DX  FMZ0024!
2024-11-01T01:14:00.000000000Z,33,97,7698408,103.420000000,103.420000000,103.420000000,103.420000000,1,DX  FMH0025!
2024-11-01T01:17:00.000000000Z,33,97,7600010,103.770000000,103.770000000,103.760000000,103.760000000,35,DX  FMZ0024!
2024-11-01T01:18:00.000000000Z,33,97,7600010,103.765000000,103.770000000,103.765000000,103.770000000,13,DX  FMZ0024!
2024-11-01T01:20:00.000000000Z,33,97,7600010,103.770000000,103.770000000,103.760000000,103.760000000,27,DX  FMZ0024!
2024-11-01T01:22:00.000000000Z,33,97,7600010,103.765000000,103.770000000,103.760000000,103.760000000,11,DX  FMZ0024!
2024-11-01T01:23:00.000000000Z,33,97,7600010,103.760000000,103.770000000,103.760000000,103.770000000,12,DX  FMZ0024!
2024-11-01T01:24:00.000000000Z,33,97,7600010,103.780000000,103.785000000,103.780000000,103.785000000,18,DX  FMZ0024!
2024-11-01T01:25:00.000000000Z,33,97,7600010,103.780000000,103.780000000,103.780000000,103.780000000,1,DX  FMZ0024!
2024-11-01T01:26:00.000000000Z,33,97,7600010,103.780000000,103.785000000,103.780000000,103.785000000,5,DX  FMZ0024!
2024-11-01T01:27:00.000000000Z,33,97,7600010,103.785000000,103.785000000,103.785000000,103.785000000,6,DX  FMZ0024!
2024-11-01T01:29:00.000000000Z,33,97,7600010,103.785000000,103.795000000,103.785000000,103.795000000,37,DX  FMZ0024!
2024-11-01T01:30:00.000000000Z,33,97,7600010,103.800000000,103.805000000,103.800000000,103.805000000,8,DX  FMZ0024!
2024-11-01T01:31:00.000000000Z,33,97,7600010,103.805000000,103.805000000,103.800000000,103.800000000,7,DX  FMZ0024!
2024-11-01T01:32:00.000000000Z,33,97,7600010,103.805000000,103.805000000,103.800000000,103.805000000,33,DX  FMZ0024!
2024-11-01T01:33:00.000000000Z,33,97,7600010,103.805000000,103.805000000,103.805000000,103.805000000,2,DX  FMZ0024!
2024-11-01T01:34:00.000000000Z,33,97,7600010,103.810000000,103.810000000,103.810000000,103.810000000,100,DX  FMZ0024!
2024-11-01T01:35:00.000000000Z,33,97,7600010,103.810000000,103.810000000,103.810000000,103.810000000,2,DX  FMZ0024!
2024-11-01T01:36:00.000000000Z,33,97,7600010,103.810000000,103.815000000,103.810000000,103.815000000,26,DX  FMZ0024!
2024-11-01T01:37:00.000000000Z,33,97,7600010,103.820000000,103.820000000,103.820000000,103.820000000,6,DX  FMZ0024!
2024-11-01T01:38:00.000000000Z,33,97,7600010,103.825000000,103.825000000,103.820000000,103.825000000,14,DX  FMZ0024!
2024-11-01T01:39:00.000000000Z,33,97,7600010,103.830000000,103.845000000,103.830000000,103.845000000,14,DX  FMZ0024!
2024-11-01T01:40:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.845000000,103.850000000,22,DX  FMZ0024!
2024-11-01T01:41:00.000000000Z,33,97,7698408,103.500000000,103.520000000,103.500000000,103.520000000,10,DX  FMH0025!
2024-11-01T01:41:00.000000000Z,33,97,7600010,103.855000000,103.860000000,103.855000000,103.860000000,3,DX  FMZ0024!
2024-11-01T01:42:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,10,DX  FMZ0024!
2024-11-01T01:43:00.000000000Z,33,97,7600010,103.860000000,103.865000000,103.860000000,103.865000000,17,DX  FMZ0024!
2024-11-01T01:45:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,14,DX  FMZ0024!
2024-11-01T01:46:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,18,DX  FMZ0024!
2024-11-01T01:47:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,20,DX  FMZ0024!
2024-11-01T01:49:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.850000000,103.850000000,16,DX  FMZ0024!
2024-11-01T01:50:00.000000000Z,33,97,7698408,103.475000000,103.475000000,103.475000000,103.475000000,1,DX  FMH0025!
2024-11-01T01:52:00.000000000Z,33,97,7600010,103.840000000,103.840000000,103.840000000,103.840000000,4,DX  FMZ0024!
2024-11-01T01:53:00.000000000Z,33,97,7600010,103.845000000,103.845000000,103.835000000,103.835000000,18,DX  FMZ0024!
2024-11-01T01:54:00.000000000Z,33,97,7600010,103.840000000,103.840000000,103.840000000,103.840000000,6,DX  FMZ0024!
2024-11-01T01:55:00.000000000Z,33,97,7600010,103.845000000,103.845000000,103.845000000,103.845000000,2,DX  FMZ0024!
2024-11-01T01:56:00.000000000Z,33,97,7600010,103.840000000,103.840000000,103.840000000,103.840000000,5,DX  FMZ0024!
2024-11-01T01:58:00.000000000Z,33,97,7600010,103.835000000,103.835000000,103.835000000,103.835000000,2,DX  FMZ0024!
2024-11-01T02:02:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.850000000,103.850000000,1,DX  FMZ0024!
2024-11-01T02:06:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.850000000,103.850000000,18,DX  FMZ0024!
2024-11-01T02:09:00.000000000Z,33,97,7600010,103.855000000,103.855000000,103.855000000,103.855000000,5,DX  FMZ0024!
2024-11-01T02:11:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,35,DX  FMZ0024!
2024-11-01T02:13:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.855000000,103.855000000,2,DX  FMZ0024!
2024-11-01T02:14:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.860000000,103.860000000,7,DX  FMZ0024!
2024-11-01T02:15:00.000000000Z,33,97,7600010,103.850000000,103.855000000,103.850000000,103.855000000,24,DX  FMZ0024!
2024-11-01T02:16:00.000000000Z,33,97,7600010,103.855000000,103.855000000,103.850000000,103.850000000,6,DX  FMZ0024!
2024-11-01T02:17:00.000000000Z,33,97,7600010,103.845000000,103.845000000,103.845000000,103.845000000,2,DX  FMZ0024!
2024-11-01T02:18:00.000000000Z,33,97,7600010,103.845000000,103.845000000,103.845000000,103.845000000,5,DX  FMZ0024!
2024-11-01T02:19:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.850000000,103.850000000,7,DX  FMZ0024!
2024-11-01T02:20:00.000000000Z,33,97,7600010,103.855000000,103.855000000,103.850000000,103.850000000,3,DX  FMZ0024!
2024-11-01T02:21:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.850000000,103.850000000,1,DX  FMZ0024!
2024-11-01T02:23:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.840000000,103.840000000,18,DX  FMZ0024!
2024-11-01T02:24:00.000000000Z,33,97,7600010,103.840000000,103.845000000,103.840000000,103.845000000,20,DX  FMZ0024!
2024-11-01T02:25:00.000000000Z,33,97,7600010,103.840000000,103.840000000,103.840000000,103.840000000,4,DX  FMZ0024!
2024-11-01T02:28:00.000000000Z,33,97,7600010,103.840000000,103.840000000,103.840000000,103.840000000,4,DX  FMZ0024!
2024-11-01T02:32:00.000000000Z,33,97,7600010,103.850000000,103.850000000,103.850000000,103.850000000,1,DX  FMZ0024!
2024-11-01T02:34:00.000000000Z,33,97,7600010,103.855000000,103.855000000,103.855000000,103.855000000,4,DX  FMZ0024!
2024-11-01T02:35:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,3,DX  FMZ0024!
2024-11-01T02:38:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,2,DX  FMZ0024!
2024-11-01T02:42:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,1,DX  FMZ0024!
2024-11-01T02:43:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,1,DX  FMZ0024!
2024-11-01T02:44:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,10,DX  FMZ0024!
2024-11-01T02:46:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,1,DX  FMZ0024!
2024-11-01T02:49:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,2,DX  FMZ0024!
2024-11-01T02:51:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,4,DX  FMZ0024!
2024-11-01T02:52:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,2,DX  FMZ0024!
2024-11-01T02:56:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,1,DX  FMZ0024!
2024-11-01T02:58:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,5,DX  FMZ0024!
2024-11-01T02:59:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,2,DX  FMZ0024!
2024-11-01T03:00:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,2,DX  FMZ0024!
2024-11-01T03:02:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.860000000,103.860000000,4,DX  FMZ0024!
2024-11-01T03:05:00.000000000Z,33,97,7600010,103.865000000,103.870000000,103.865000000,103.870000000,19,DX  FMZ0024!
2024-11-01T03:06:00.000000000Z,33,97,7600010,103.875000000,103.880000000,103.875000000,103.880000000,7,DX  FMZ0024!
2024-11-01T03:08:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,1,DX  FMZ0024!
2024-11-01T03:09:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,4,DX  FMZ0024!
2024-11-01T03:10:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,1,DX  FMZ0024!
2024-11-01T03:11:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,18,DX  FMZ0024!
2024-11-01T03:12:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,3,DX  FMZ0024!
2024-11-01T03:14:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,3,DX  FMZ0024!
2024-11-01T03:15:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,22,DX  FMZ0024!
2024-11-01T03:16:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,14,DX  FMZ0024!
2024-11-01T03:17:00.000000000Z,33,97,7600010,103.880000000,103.885000000,103.880000000,103.885000000,9,DX  FMZ0024!
2024-11-01T03:18:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,2,DX  FMZ0024!
2024-11-01T03:19:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,4,DX  FMZ0024!
2024-11-01T03:20:00.000000000Z,33,97,7600010,103.875000000,103.880000000,103.875000000,103.880000000,5,DX  FMZ0024!
2024-11-01T03:21:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,4,DX  FMZ0024!
2024-11-01T03:22:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,5,DX  FMZ0024!
2024-11-01T03:23:00.000000000Z,33,97,7600010,103.885000000,103.890000000,103.885000000,103.890000000,5,DX  FMZ0024!
2024-11-01T03:24:00.000000000Z,33,97,7600010,103.880000000,103.885000000,103.880000000,103.885000000,3,DX  FMZ0024!
2024-11-01T03:25:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.880000000,103.880000000,6,DX  FMZ0024!
2024-11-01T03:27:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,5,DX  FMZ0024!
2024-11-01T03:29:00.000000000Z,33,97,7600010,103.885000000,103.890000000,103.885000000,103.890000000,10,DX  FMZ0024!
2024-11-01T03:31:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,5,DX  FMZ0024!
2024-11-01T03:33:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,4,DX  FMZ0024!
2024-11-01T03:34:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,2,DX  FMZ0024!
2024-11-01T03:35:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,7,DX  FMZ0024!
2024-11-01T03:36:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,9,DX  FMZ0024!
2024-11-01T03:37:00.000000000Z,33,97,7600010,103.870000000,103.875000000,103.870000000,103.875000000,7,DX  FMZ0024!
2024-11-01T03:38:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,10,DX  FMZ0024!
2024-11-01T03:39:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,5,DX  FMZ0024!
2024-11-01T03:40:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,4,DX  FMZ0024!
2024-11-01T03:41:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,8,DX  FMZ0024!
2024-11-01T03:43:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,4,DX  FMZ0024!
2024-11-01T03:45:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,5,DX  FMZ0024!
2024-11-01T03:47:00.000000000Z,33,97,7600010,103.860000000,103.865000000,103.860000000,103.865000000,7,DX  FMZ0024!
2024-11-01T03:48:00.000000000Z,33,97,7600010,103.865000000,103.870000000,103.865000000,103.870000000,4,DX  FMZ0024!
2024-11-01T03:49:00.000000000Z,33,97,7600010,103.865000000,103.865000000,103.865000000,103.865000000,1,DX  FMZ0024!
2024-11-01T03:50:00.000000000Z,33,97,7600010,103.870000000,103.870000000,103.870000000,103.870000000,5,DX  FMZ0024!
2024-11-01T03:51:00.000000000Z,33,97,7600010,103.860000000,103.860000000,103.860000000,103.860000000,1,DX  FMZ0024!
2024-11-01T03:52:00.000000000Z,33,97,7600010,103.865000000,103.870000000,103.865000000,103.870000000,7,DX  FMZ0024!
2024-11-01T03:54:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,21,DX  FMZ0024!
2024-11-01T03:55:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,1,DX  FMZ0024!
2024-11-01T03:56:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,7,DX  FMZ0024!
2024-11-01T03:57:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,10,DX  FMZ0024!
2024-11-01T03:58:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,10,DX  FMZ0024!
2024-11-01T03:59:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,4,DX  FMZ0024!
2024-11-01T04:00:00.000000000Z,33,97,7600010,103.890000000,103.895000000,103.890000000,103.890000000,48,DX  FMZ0024!
2024-11-01T04:01:00.000000000Z,33,97,7600010,103.895000000,103.895000000,103.890000000,103.890000000,15,DX  FMZ0024!
2024-11-01T04:02:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,3,DX  FMZ0024!
2024-11-01T04:03:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,1,DX  FMZ0024!
2024-11-01T04:04:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,1,DX  FMZ0024!
2024-11-01T04:05:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,7,DX  FMZ0024!
2024-11-01T04:06:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,9,DX  FMZ0024!
2024-11-01T04:10:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.880000000,103.880000000,30,DX  FMZ0024!
2024-11-01T04:12:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,4,DX  FMZ0024!
2024-11-01T04:16:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.880000000,103.880000000,10,DX  FMZ0024!
2024-11-01T04:19:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,2,DX  FMZ0024!
2024-11-01T04:20:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,10,DX  FMZ0024!
2024-11-01T04:23:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,1,DX  FMZ0024!
2024-11-01T04:32:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,12,DX  FMZ0024!
2024-11-01T04:38:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,10,DX  FMZ0024!
2024-11-01T04:40:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,1,DX  FMZ0024!
2024-11-01T04:41:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,4,DX  FMZ0024!
2024-11-01T04:43:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,3,DX  FMZ0024!
2024-11-01T04:45:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,10,DX  FMZ0024!
2024-11-01T04:46:00.000000000Z,33,97,7600010,103.875000000,103.875000000,103.875000000,103.875000000,2,DX  FMZ0024!
2024-11-01T04:48:00.000000000Z,33,97,7600010,103.880000000,103.880000000,103.880000000,103.880000000,1,DX  FMZ0024!
2024-11-01T04:49:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,10,DX  FMZ0024!
2024-11-01T04:50:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,5,DX  FMZ0024!
2024-11-01T04:52:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,1,DX  FMZ0024!
2024-11-01T04:53:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,4,DX  FMZ0024!
2024-11-01T04:56:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,3,DX  FMZ0024!
2024-11-01T04:57:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,3,DX  FMZ0024!
2024-11-01T04:59:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.885000000,103.885000000,3,DX  FMZ0024!
2024-11-01T05:06:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,21,DX  FMZ0024!
2024-11-01T05:08:00.000000000Z,33,97,7600010,103.895000000,103.895000000,103.895000000,103.895000000,1,DX  FMZ0024!
2024-11-01T05:15:00.000000000Z,33,97,7600010,103.885000000,103.885000000,103.885000000,103.885000000,1,DX  FMZ0024!
2024-11-01T05:16:00.000000000Z,33,97,7600010,103.895000000,103.895000000,103.895000000,103.895000000,30,DX  FMZ0024!
2024-11-01T05:17:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,1,DX  FMZ0024!
2024-11-01T05:18:00.000000000Z,33,97,7600010,103.890000000,103.890000000,103.890000000,103.890000000,2,DX  FMZ0024!
2024-11-01T05:20:00.000000000Z,33,97,7600010,103.895000000,103.895000000,103.895000000,103.895000000,1,DX  FMZ0024!
2024-11-01T05:21:00.000000000Z,33,97,7600010,103.900000000,103.900000000,103.900000000,103.900000000,2,DX  FMZ0024!
2024-11-01T05:22:00.000000000Z,33,97,7600010,103.905000000,103.910000000,103.905000000,103.910000000,3,DX  FMZ0024!
2024-11-01T05:23:00.000000000Z,33,97,7600010,103.910000000,103.915000000,103.910000000,103.915000000,3,DX  FMZ0024!
2024-11-01T05:24:00.000000000Z,33,97,7600010,103.915000000,103.915000000,103.915000000,103.915000000,2,DX  FMZ0024!
