ts_event,open,high,low,close,volume,rtype,publisher_id,instrument_id,symbol
2025-10-01 00:45:00+00:00,97.545,97.55,97.515,97.52,49,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 01:00:00+00:00,97.51,97.56,97.51,97.52,38,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 01:15:00+00:00,97.525,97.525,97.5,97.5,31,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 01:30:00+00:00,97.5,97.51,97.485,97.485,51,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 01:45:00+00:00,97.49,97.515,97.485,97.49,17,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 02:00:00+00:00,97.495,97.525,97.49,97.525,23,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 02:15:00+00:00,97.525,97.525,97.51,97.51,19,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 02:30:00+00:00,97.53,97.54,97.52,97.53,72,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 02:45:00+00:00,97.53,97.53,97.49,97.5,74,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 03:00:00+00:00,97.505,97.505,97.49,97.5,36,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 03:15:00+00:00,97.5,97.515,97.5,97.51,53,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 03:30:00+00:00,97.51,97.53,97.51,97.52,19,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 03:45:00+00:00,97.52,97.52,97.495,97.5,70,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 04:00:00+00:00,97.5,97.5,97.47,97.47,86,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 04:15:00+00:00,97.47,97.47,97.45,97.455,37,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 04:30:00+00:00,97.44,97.44,97.41,97.41,129,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 04:45:00+00:00,97.405,97.405,97.325,97.325,202,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 05:00:00+00:00,97.31,97.355,96.99,97.33,185,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 05:15:00+00:00,97.32,97.33,97.01,97.315,81,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 05:30:00+00:00,97.32,97.335,97.315,97.33,20,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 05:45:00+00:00,97.345,97.365,97.335,97.365,66,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 06:00:00+00:00,97.36,97.365,97.0,97.0,179,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 06:15:00+00:00,97.315,97.335,97.295,97.295,127,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 06:30:00+00:00,97.295,97.305,-0.295,96.895,1674,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 06:45:00+00:00,97.195,97.25,97.19,97.24,797,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 07:00:00+00:00,97.24,97.24,97.15,97.165,335,33.0,97.0,8024379.0,DX  FMZ0025!
